Outlet_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Item_Visibility,Item_Frequency,Item_Type,Item_Identifier_Type,Outlet_Status,Calorie_Count_per_givenwt
1,-0.30964730337330004,1,2,0,0.06112617,0,10,1,0,7.3645000000000005
0,0.5962673045813809,4,0,2,0.0708009757993644,1,6,1,0,10.855
1,-0.38942575840324545,2,0,1,0.024521239,0,8,2,1,0.0
1,-0.2159009033549467,7,0,1,0.0268952,0,10,1,1,14.014000000000001
1,1.9488267798359489,7,0,1,0.019550858,1,4,1,1,6.831
0,-0.945176009187448,0,0,0,0.176748258,1,6,1,0,4.2835
3,1.953581892976462,5,1,0,0.069208684,0,8,2,0,0.0
1,1.2259472532105937,8,0,2,0.087719692,1,13,1,0,74.1
1,-0.2862107033687116,1,2,0,0.037877202,0,15,1,0,12.735000000000001
2,-1.361358732723696,3,1,0,0.061424738,0,14,0,1,6.171
1,-1.5529766813490127,1,2,0,0.03067808,0,7,0,0,39.25
1,1.9887575786157685,9,1,2,0.069653585,0,8,2,0,0.0
1,0.8736371792161177,2,0,1,0.055241242,0,0,1,1,22.049999999999997
1,1.9242965357869384,2,0,1,0.137584599,1,4,1,1,5.0117
1,-1.7435841284595999,8,0,2,0.039824346,1,5,1,0,6.825
3,0.5143015614625914,5,1,0,0.060371962,0,2,1,0,37.432500000000005
1,-1.5242797174465463,9,1,2,0.024264569,1,4,0,0,9.016000000000002
2,-1.3853421547504954,3,1,0,0.0794139504,0,2,1,1,31.5
1,0.09811883792634324,8,0,2,0.187558629,1,3,1,0,6.684000000000001
1,-1.3432656391466786,6,0,1,0.053212652,1,6,1,1,12.805
1,-0.8248783620906259,2,0,1,0.028579565,1,13,1,1,78.375
1,-0.3112461981750866,7,0,1,0.100378096,1,6,1,1,13.455
0,-0.4655427443370995,4,0,2,0.0708009757993644,1,6,1,0,11.115000000000002
1,-1.0638747614824837,9,1,2,0.027106459,0,10,1,0,14.443
0,-1.3172196428255747,4,0,2,0.0708009757993644,0,0,1,0,22.189999999999998
1,0.013460555961345265,8,0,2,0.120280989,0,11,2,0,0.0
1,-0.7721564048965138,9,1,2,0.035711426,0,8,2,0,0.0
0,1.9088544097912832,4,0,2,0.08441844066666666,0,14,0,0,8.7975
2,-0.476188185927395,3,1,0,0.069405301,1,13,1,1,35.55375
1,-1.6407911816527379,2,0,1,0.162461219,0,0,1,1,10.997
1,0.1077122067370629,7,0,1,0.014251461,1,9,2,1,0.0
1,-0.6428537822760293,9,1,2,0.022320223,0,1,1,0,24.0
2,-0.4049094556637472,3,1,0,0.010480751,1,3,1,1,5.140000000000001
3,0.07573431070133038,5,1,0,0.043351896,1,6,1,0,3.8870000000000005
0,-0.3574894336323594,0,0,0,0.090480214,1,13,1,0,96.66250000000001
3,1.5288163021442236,5,1,0,0.143319995,1,4,1,0,5.336
1,0.9146200507755123,9,1,2,0.01404119,1,13,1,0,44.175000000000004
1,1.4250128538226323,7,0,1,0.119418124,1,4,1,1,6.256
1,-0.7396732581034166,7,0,1,0.043326511,0,0,1,1,10.85
1,-1.0170431327381533,8,0,2,0.06624349933333333,0,15,1,0,9.450000000000001
1,-0.29896029051815814,2,0,1,0.142618182,1,13,1,1,96.66250000000001
1,-0.5981262990908502,8,0,2,0.174350275,1,13,1,0,44.175000000000004
2,-0.6699934226415555,3,1,0,0.045165796,1,13,1,1,53.9125
1,0.3551667596303722,2,0,1,0.062882112,0,0,1,1,27.09
1,0.6154540422028207,1,2,0,0.119362812,1,6,1,0,10.855
1,-0.6220681498528032,8,0,2,0.05259579825,1,13,1,0,83.125
3,-0.34953653088827275,5,1,0,0.079904068,1,13,1,0,61.393750000000004
1,0.6936751736958261,7,0,1,0.130261652,1,6,1,1,6.30175
3,-0.7674012917560002,5,1,0,0.114771298,1,5,1,0,4.5325
1,1.1865632764529856,6,0,1,0.055195461,1,6,1,1,9.815
3,1.4558971058139427,5,1,0,0.069250192,0,10,1,0,16.29485
1,0.8847878715637778,2,0,1,0.033951827,0,10,1,1,17.6605
1,-1.4045288923719352,2,0,1,0.171281641,0,7,0,1,36.625
1,1.7017943351703115,7,0,1,0.010032624,1,13,1,1,37.54875
1,0.9274112091898056,8,0,2,0.025702994,1,9,2,0,0.0
3,-1.5694708801242436,5,1,0,0.044008347,1,5,1,0,8.1
3,-0.8791576428216784,5,1,0,0.13093275,1,5,1,0,6.425
1,-1.4843489186667271,2,0,1,0.019308607,0,14,0,1,3.0192
1,-1.5365240538386282,8,0,2,0.120543611,1,6,1,0,4.134
1,0.5105985211016534,8,0,2,0.13460348642857142,0,7,0,0,11.525
1,-1.020704601834245,6,0,1,0.030121709,1,3,1,1,9.68
1,1.903552474628559,7,0,1,0.072212787,1,9,2,1,0.0
1,-0.19574523548362432,2,0,1,0.01774202,0,8,2,1,0.0
3,-0.29946554127552266,5,1,0,0.047358246,1,4,1,0,3.5466
1,1.730069190845106,9,1,2,0.066400129,1,6,1,0,11.83
0,-1.4358768238557638,4,0,2,0.053939315,1,13,1,0,53.9125
1,0.07253652109775731,2,0,1,0.188619537,1,3,1,1,6.684000000000001
1,-1.0622342954158506,9,1,2,0.071103348,1,9,2,0,0.0
1,0.2519517045958384,9,1,2,0.137441201,1,13,1,0,61.0375
3,-1.3007254440503437,5,1,0,0.071106549,1,6,1,0,8.645000000000001
0,1.8897092434346898,0,0,0,0.134975628,1,5,1,0,6.825
0,-1.7244389621030067,0,0,0,0.104257037,0,15,1,0,10.935
2,0.6144019694232448,3,1,0,0.044372393,1,6,1,1,8.515
0,-1.6620820648333283,0,0,0,0.044526443,0,10,1,0,19.5195
1,1.6991433675889496,1,2,0,0.021407511,1,9,2,0,0.0
1,-0.5012236807337699,1,2,0,0.046848322,0,0,1,0,11.732000000000001
2,0.8544920128595248,3,1,0,0.037556341,1,5,1,1,10.425
1,-0.14298170702466548,6,0,1,0.048518008,0,0,1,1,7.650999999999999
1,0.4216903767535064,8,0,2,0.027617046,1,3,1,0,12.56
1,-0.8535753259930923,6,0,1,0.044917289,1,4,1,1,3.7766000000000006
1,-1.3629576275254829,2,0,1,0.034093203,0,14,0,1,9.996
1,0.5628152275384013,2,0,1,0.104365283,1,6,1,1,9.879999999999999
1,0.6490308330403397,7,0,1,0.021539999,1,6,1,1,8.775
2,0.5106400923664999,3,1,0,0.046962004,1,6,1,1,5.7005
1,1.2057915853392713,8,0,2,0.089816808,1,5,1,0,7.625
3,0.6772225461854413,5,1,0,0.079523619,1,4,1,0,5.888000000000001
1,1.6571084232499789,1,2,0,0.058886477,1,9,2,0,0.0
2,1.8311801003204888,3,1,0,0.077634044,1,6,1,1,3.7830000000000004
3,0.24071786971848524,5,1,0,0.113387677,0,8,2,0,0.0
1,-1.242154729671296,2,0,1,0.054937907,0,15,1,1,15.03
0,0.6745300073392327,4,0,2,0.1263349,1,3,1,0,6.968000000000001
0,1.4740317706558066,0,0,0,0.024815024,1,6,1,0,13.227500000000001
2,0.7543500336340246,3,1,0,0.023673342,0,14,0,1,8.211
1,-0.6965446697200243,8,0,2,0.087175137,1,4,1,0,7.4750000000000005
2,-1.5135927045914044,3,1,0,0.135258515,1,13,1,1,36.2425
1,-1.4609538899269852,1,2,0,0.097803261,1,3,1,0,6.800000000000001
1,1.6800397724972027,9,1,2,0.058192802,1,4,0,0,6.348000000000001
1,0.2391605461815452,8,0,2,0.087847141,1,5,1,0,5.5
1,-0.39481083609566275,9,1,2,0.124645538,1,5,1,0,9.0
1,1.5905848061268446,7,0,1,0.045076878,1,4,1,1,7.176
1,0.6596762746306349,8,0,2,0.03723211,0,14,0,0,8.007
0,1.6608530348757633,0,0,0,0.065771529,1,5,1,0,9.3
1,-1.0451932746184087,9,1,2,0.127066966,1,5,1,0,4.175
3,0.8081240636077126,5,1,0,0.049066248,1,13,1,0,99.75
1,0.024147568816486935,1,2,0,0.014925407,0,8,2,0,0.0
0,0.8220088660664278,0,0,0,0.036590807,1,5,1,0,6.15
1,1.559700554135534,7,0,1,0.017666978,0,15,1,1,9.175500000000001
3,-1.6653214257017483,5,1,0,0.071498575,0,7,0,0,20.9125
1,0.2115156550586542,9,1,2,0.011838464,1,9,2,0,0.0
0,-1.3960291676056373,0,0,0,0.089083914,1,6,1,0,12.805
2,-0.35269274922699956,3,1,0,0.041533438,1,6,1,1,12.8375
3,0.5856634342559321,5,1,0,0.045797829,1,13,1,0,97.85000000000001
1,-1.6733158997106814,8,0,2,0.110030997,1,5,1,0,7.925
1,-1.5508725357898614,1,2,0,0.071076672,0,8,2,0,0.0
0,-1.562064799402368,0,0,0,0.049617765,1,9,2,0,0.0
1,-0.303756974923518,2,0,1,0.10527024,1,5,1,1,9.35
1,-1.669571288084897,9,1,2,0.012167793,1,6,1,0,4.03975
2,-0.02806913762026091,3,1,0,0.090043082,1,3,1,1,11.280000000000001
1,-0.43364799083106,6,0,1,0.013035609,1,6,1,1,8.8725
3,0.7687400868501044,5,1,0,0.080649685,0,10,1,0,21.164
1,0.40305046115427806,6,0,1,0.04575559,1,13,1,1,74.1
1,0.7400015516827914,9,1,2,0.012467648,1,6,1,0,12.8375
1,-0.4703394287424594,6,0,1,0.100055601,1,5,1,1,9.6
3,1.2919656195763634,5,1,0,0.117530851,1,13,1,0,91.91250000000001
1,0.9093181156127883,2,0,1,0.054331235,0,12,1,1,40.49400000000001
0,0.06508886911103519,4,0,2,0.044607722,0,8,2,0,0.0
1,-0.021126736390903313,8,0,2,0.029653914,1,6,1,0,11.5375
0,-1.6871175596397034,4,0,2,0.053148497,0,8,2,0,0.0
1,-1.5663146617855166,8,0,2,0.023154399,1,13,1,0,80.03750000000001
1,0.06933873149418425,6,0,1,0.187523164,1,3,1,1,6.684000000000001
1,0.5079475535202913,9,1,2,0.0070382725,0,15,1,0,19.08
1,0.6804203357890148,9,1,2,0.023358738,1,4,1,0,5.221
1,-0.6204692550510165,2,0,1,0.030418998,1,5,1,1,2.94
1,-0.998403217138925,6,0,1,0.020555958,0,11,2,1,0.0
1,0.5047913351815647,2,0,1,0.042480566,1,4,0,1,7.9350000000000005
1,-0.37722299327601,9,1,2,0.052149675,1,13,1,0,87.875
1,0.06618251315545719,1,2,0,0.075444922,0,1,1,0,16.4375
1,0.925812314388019,8,0,2,0.115167579,0,14,0,0,6.018000000000001
1,-0.6183235382270189,8,0,2,0.023734872,0,0,1,0,19.599999999999998
1,-0.8775587480198916,9,1,2,0.0650227,1,3,1,0,15.76
1,0.5036976911371422,1,2,0,0.04421348,0,7,0,0,45.625
3,-0.5076192599409165,5,1,0,0.04368089,0,1,1,0,37.00000000000001
1,1.9088544097912832,9,1,2,0.026912667,1,5,1,0,8.75
2,-1.6296404893050778,3,1,0,0.012769753,0,10,1,1,9.0376
1,-1.270346442816398,8,0,2,0.076735903,1,4,0,0,2.8198
1,1.8173784403914666,7,0,1,0.186445212,1,9,2,1,0.0
1,0.8767933975548448,6,0,1,0.007278512,0,10,1,1,16.159
0,-0.6162193926678676,4,0,2,0.0708009757993644,0,10,1,0,14.729000000000001
1,-1.0175483834955181,9,1,2,0.049712775,1,6,1,0,12.5775
2,-1.5769185321109656,3,1,0,0.106097275,1,6,1,1,9.815
0,-1.011194375553218,4,0,2,0.035997636,0,11,2,0,0.0
2,-1.0297511486227535,3,1,0,0.017857847,1,4,0,1,6.141
1,1.1993960061321247,2,0,1,0.037278289,1,6,1,1,9.1
2,1.554903869730174,3,1,0,0.157470693,1,4,1,1,8.165000000000001
1,1.4441995914440715,1,2,0,0.056271701,0,2,1,0,48.475
1,-1.4891456030720869,9,1,2,0.150801606,0,14,0,0,7.446
1,-1.2075258660542014,9,1,2,0.010647477,0,10,1,0,8.8231
2,-0.2691281113064234,3,1,0,0.032573725,0,14,0,1,4.2126
1,-1.0164963107159424,9,1,2,0.026362624,1,5,1,0,7.15
1,1.3840299822632376,2,0,1,0.073080167,1,9,2,1,0.0
1,0.7490480984713,8,0,2,0.040205535,1,3,1,0,6.88
1,0.8320659143696655,8,0,2,0.121250374,1,13,1,0,99.03750000000001
1,-1.4460585859535409,8,0,2,0.031267496,1,3,1,0,11.200000000000001
1,-0.16696512905146485,7,0,1,0.090130537,1,13,1,1,31.6825
1,0.629297273396689,6,0,1,0.107870997,1,13,1,1,43.67625
2,1.5501071853248145,3,1,0,0.156679617,1,6,1,1,8.2225
1,0.4377208960362191,9,1,2,0.128235131,1,13,1,0,93.10000000000001
1,1.6837012415932942,6,0,1,0.066284519,1,6,1,1,11.83
1,0.5074423027629268,1,2,0,0.04672464933333333,1,6,1,0,5.7005
2,0.13485184710258935,3,1,0,0.0249887,1,9,2,1,0.0
2,0.6287504513744779,3,1,0,0.10188460833333333,1,3,1,1,13.36
1,-0.45010061834144427,9,1,2,0.099804623,1,13,1,0,47.5
0,-1.472651404296856,0,0,0,0.053732324,1,3,1,0,8.08
1,-0.8440235284472191,7,0,1,0.025813943,0,10,1,1,26.455
1,-1.4167316574991704,7,0,1,0.056191301,0,12,1,1,25.704
1,-0.4927239559674722,9,1,2,0.037681448,1,6,1,0,12.155
0,-0.6263180122359521,4,0,2,0.025039776,1,9,2,0,0.0
1,-0.8477265688081569,9,1,2,0.100555034,0,0,1,0,13.152999999999999
1,-0.5038746483151322,9,1,2,0.041803291,1,5,1,0,9.85
1,-1.6371297125566462,2,0,1,0.029953314,1,6,1,1,5.41125
1,0.0943326550357127,6,0,1,0.065797601,1,5,1,1,8.925
2,-1.5625700501597326,3,1,0,0.053589594,0,14,0,1,7.905
1,-0.9286402391473708,7,0,1,0.045361705,1,13,1,1,44.62625
2,-0.823237896023993,3,1,0,0.043141572,1,6,1,1,6.045000000000001
1,-0.3548800373158436,7,0,1,0.092781435,0,1,1,1,11.9625
0,-0.5699345859457483,0,0,0,0.027133398,0,8,2,0,0.0
3,-1.6094432501689093,5,1,0,0.041049322,1,3,1,0,11.600000000000001
1,-0.6332188422004632,7,0,1,0.056032247,0,0,1,1,24.29
1,-0.5305506091881401,6,0,1,0.07461309,1,4,1,1,9.246
3,1.9477331357915268,5,1,0,0.059557164,0,8,2,0,0.0
1,0.36316123363930536,7,0,1,0.02176755,0,1,1,1,30.375
1,1.6667433633255448,2,0,1,0.067836851,0,14,0,1,3.9831
1,-0.8216805724870526,2,0,1,0.069809115,1,9,2,1,0.0
1,0.2338170397539741,1,2,0,0.034575546,0,1,1,0,16.375
3,-0.3421304501663971,5,1,0,0.046816621,1,6,1,0,8.19
1,-0.0003411039676769909,9,1,2,0.129705008,1,13,1,0,24.201249999999998
1,-0.16587148500704285,6,0,1,0.019930418,1,5,1,1,7.55
1,0.21303140733074827,9,1,2,0.150248468,1,5,1,0,3.9125
3,0.14385682262625155,5,1,0,0.050256161,1,3,1,0,7.2
0,-1.5748559578166608,4,0,2,0.168901843,1,4,1,0,2.7255000000000003
3,1.7092835584218802,5,1,0,0.0204356334,1,13,1,0,35.245
3,-1.2181713076444967,5,1,0,0.160722863,1,6,1,0,13.715000000000002
1,-0.2739247957117832,9,1,2,0.125964559,0,8,2,0,0.0
0,0.485604597560125,4,0,2,0.0708009757993644,0,12,1,0,10.944600000000001
1,-0.5720387315048996,7,0,1,0.026934673,1,5,1,1,5.4475
2,-1.0499899590237687,3,1,0,0.033692089,1,5,1,1,4.0775
2,0.9093181156127883,3,1,0,0.099186992,1,5,1,1,6.55
1,0.02894425322184654,6,0,1,0.013493914,1,13,1,1,49.875
1,0.7623860789078043,8,0,2,0.132083542,1,6,1,0,7.897500000000001
1,-0.8136860984781196,1,2,0,0.015259084,1,3,1,0,5.924
0,-0.9839715926579987,0,0,0,0.083079826,1,6,1,0,12.5775
1,1.09719145261232,8,0,2,0.127449031,1,3,1,0,5.04
1,-0.5906786471041282,9,1,2,0.128289285,1,13,1,0,90.25
1,-0.7013829253902306,7,0,1,0.030212499,0,0,1,1,11.620000000000001
1,0.6341355290668955,6,0,1,0.018019662,1,5,1,1,9.875
1,0.5659714458771279,7,0,1,0.115911972,1,13,1,1,39.472500000000004
1,0.09546787034498118,9,1,2,0.066279832,1,5,1,0,7.575
1,-0.22448377065093708,6,0,1,0.093008616,1,9,2,1,0.0
0,1.2685705908366216,4,0,2,0.102371638,1,9,2,0,0.0
2,0.07358859387733285,3,1,0,0.107834541,1,13,1,1,48.42625
2,-1.2858301400768997,3,1,0,0.038610722,1,4,1,1,3.1832000000000003
0,0.049688314380226396,4,0,2,0.102157958,1,4,1,0,3.2545
1,-1.3837848312135554,8,0,2,0.096413261,1,9,2,0,0.0
1,1.47243287585402,6,0,1,0.010600287,1,9,2,1,0.0
1,-1.2006250360896902,6,0,1,0.073354286,0,11,2,1,0.0
1,-0.9062557119223582,1,2,0,0.014618973,0,0,1,0,11.165
1,0.1662413498512644,9,1,2,0.131708682,0,0,1,0,16.31
1,0.18433444342828173,1,2,0,0.028393624,1,4,0,0,4.1078
1,0.5765753162025771,9,1,2,0.045274134,1,5,1,0,7.85
1,-0.831232370032926,6,0,1,0.130931048,1,4,1,1,2.668
1,1.9232444630073624,7,0,1,0.125528734,1,13,1,1,64.125
1,1.2057500140744248,2,0,1,0.055518167,1,6,1,1,9.815
1,1.6512596660650436,9,1,2,0.044730667,1,9,2,0,0.0
1,0.24021261896112073,7,0,1,0.150319469,1,5,1,1,3.9125
1,-0.24203004220574362,9,1,2,0.087805788,1,6,1,0,4.322500000000001
1,-0.3942640140734518,9,1,2,0.041429246,1,6,1,0,12.8375
1,0.6660718538377816,9,1,2,0.106918052,0,0,1,0,22.4
1,0.2593993565825605,9,1,2,0.17824575,1,4,1,0,8.326
0,0.3637080556615163,0,0,0,0.019314961,1,4,0,0,5.566
0,-0.5560497834870334,4,0,2,0.148742896,0,0,1,0,13.44
1,-0.4592303076596459,8,0,2,0.036939673,1,13,1,0,58.425000000000004
0,0.69586246178467,0,0,0,0.195068226,1,13,1,0,84.075
1,-0.4283044844034891,6,0,1,0.052401766,1,5,1,1,8.35
1,-1.3847953327282845,9,1,2,0.06670068,1,13,1,0,36.6225
3,-0.27661733455799176,5,1,0,0.111777297,1,9,2,0,0.0
0,0.6681344281320861,4,0,2,0.009921107,0,0,1,0,8.379
1,0.6282036293522669,6,0,1,0.022914478,1,6,1,1,12.48
1,1.2733672752419816,1,2,0,0.045614252,1,3,1,0,4.724
2,-1.416226406741806,3,1,0,0.134037,0,0,1,1,6.832
1,-1.380040219587771,1,2,0,0.077169841,0,8,2,0,0.0
1,1.9136926654614892,2,0,1,0.021065311,0,10,1,1,25.5255
3,0.6846701981721635,5,1,0,0.044395576,1,6,1,0,10.9525
2,1.5831371541401225,3,1,0,0.098108957,0,8,2,1,0.0
1,1.2281345412994378,1,2,0,0.069043044,0,1,1,0,39.625
0,-0.20100559938150245,4,0,2,0.159096908,0,7,0,0,47.125
3,-0.7487613761567719,5,1,0,0.049934854,0,14,0,0,7.752
1,1.3058504220350786,9,1,2,0.107223632,1,4,1,0,5.428000000000001
1,0.25460267217720045,8,0,2,0.034604343,0,1,1,0,16.375
1,-0.2494361229276193,7,0,1,0.075347426,1,13,1,1,86.6875
1,-0.7998012960194045,1,2,0,0.074553522,1,13,1,0,72.9125
3,1.262175011629475,5,1,0,0.058185842,1,9,2,0,0.0
1,-1.4305748886930392,7,0,1,0.069565759,0,10,1,1,18.0895
1,-1.5812515370238074,1,2,0,0.151827552,0,14,0,0,3.1161000000000003
1,0.21412505137517027,9,1,2,0.173027688,1,13,1,0,76.0
1,0.17259535779356452,9,1,2,0.111613921,1,13,1,0,38.095
1,-0.2574305969365524,8,0,2,0.057396092,1,6,1,0,10.5625
1,0.12100861590872063,1,2,0,0.028939897600000004,0,8,2,0,0.0
2,-1.2171192348649211,3,1,0,0.111673587,0,1,1,1,23.25
3,0.6564369137622155,5,1,0,0.053185208,0,8,2,0,0.0
0,1.6533638116241947,0,0,0,0.094460314,0,0,1,0,15.82
1,0.15719480306275574,6,0,1,0.079312367,0,0,1,1,8.588999999999999
1,0.6932114942033075,7,0,1,0.137645467,0,10,1,1,9.98855
1,-0.6236670446545898,2,0,1,0.031225303,1,6,1,1,8.125
3,-0.6715507461784956,5,1,0,0.078912473,0,0,1,0,28.979999999999997
1,-0.1696160966328274,9,1,2,0.103080901,1,6,1,0,3.9715000000000003
1,-0.5300037871659291,6,0,1,0.043885147,0,1,1,1,37.0
1,0.1306019847194403,7,0,1,0.081328781,1,6,1,1,4.563
1,-1.4986974006179603,7,0,1,0.097510482,1,5,1,1,9.5
1,1.5384512422197896,6,0,1,0.059313603,1,9,2,1,0.0
1,-1.6802167296751922,9,1,2,0.0814536,0,11,2,0,0.0
1,0.6223548721673313,2,0,1,0.102633047,1,3,1,1,13.36
1,0.34081827767913897,2,0,1,0.035071955,1,9,2,1,0.0
1,0.5377381614671799,6,0,1,0.009991273,1,9,2,1,0.0
0,-1.631744634864229,0,0,0,0.077145553,1,5,1,0,3.3175
1,-0.2206975877603063,1,2,0,0.045631231,1,6,1,0,12.902500000000002
1,-0.8765066752403161,9,1,2,0.09942555,1,5,1,0,8.0
1,0.6250474110135403,9,1,2,0.119647957,1,6,1,0,10.855
1,1.2626802623868394,7,0,1,0.17635245,1,6,1,1,12.902500000000002
1,0.7543500336340246,6,0,1,0.07603021,1,5,1,1,6.325
3,-1.0143090226270983,5,1,0,0.026933321,0,10,1,0,14.443
1,-1.0580260042975482,1,2,0,0.13030659,0,0,1,0,20.02
1,-0.1568249382185342,8,0,2,0.061184804,1,9,2,0,0.0
3,-0.48578155473811463,5,1,0,0.021498768,1,6,1,0,5.70375
2,0.03315254434014913,3,1,0,0.029843736,1,4,1,1,6.44
1,-0.6992372085662328,2,0,1,0.038363204,1,4,1,1,3.1763000000000003
2,1.37553025749694,3,1,0,0.037033223,0,10,1,1,14.864849999999999
1,0.8964853859336486,1,2,0,0.043122189,1,6,1,0,7.3775
3,0.03050157675878706,5,1,0,0.02624324,0,0,1,0,14.7
2,-1.2655913296758843,3,1,0,0.089069748,1,6,1,1,5.06025
1,-0.8999432752449045,6,0,1,0.073721115,1,3,1,1,10.0
2,-0.6359113810466717,3,1,0,0.026409147,1,6,1,1,10.075000000000001
1,1.0386207382332726,7,0,1,0.073977473,1,3,1,1,13.200000000000001
2,-0.5906786471041282,3,1,0,0.162903525,1,13,1,1,51.5375
1,-0.6258127614785876,1,2,0,0.105220024,0,0,1,0,15.61
1,-1.6594310972519661,6,0,1,0.041373331,1,13,1,1,83.60000000000001
0,1.9408323058270156,0,0,0,0.021842517,1,5,1,0,3.5175
0,-1.0729213082709925,4,0,2,0.031139933,1,4,0,0,6.141
1,0.5841061107189921,8,0,2,0.08962340416666666,0,2,1,0,31.1325
0,-0.9664253211031925,0,0,0,0.098312421,0,8,2,0,0.0
1,0.3796970036793826,7,0,1,0.032321608,0,8,2,1,0.0
3,1.3196520819641009,5,1,0,0.144338493,0,8,2,0,0.0
0,-0.16805877309588688,0,0,0,0.160852421,0,10,1,0,21.593
2,-0.5251655314957229,3,1,0,0.084179812,0,7,0,1,15.962499999999999
1,1.7598597987919946,8,0,2,0.074345268,1,13,1,0,45.125
0,-0.7136272617823125,0,0,0,0.063850971,1,4,1,0,3.1763000000000003
0,-1.7350428324284557,0,0,0,0.064410783,1,9,2,0,0.0
1,-0.12169082384407506,7,0,1,0.122742389,1,3,1,1,12.56
1,1.5128689253912038,2,0,1,0.011351778,1,9,2,1,0.0
1,-0.608183347394088,7,0,1,0.093071679,0,8,2,1,0.0
1,-0.7439646917514119,6,0,1,0.050168354,0,14,0,1,7.752
1,0.8709446403699092,6,0,1,0.054015429,0,12,1,1,40.49400000000001
1,-1.6562333076483928,1,2,0,0.014007727,1,5,1,0,7.675
2,-1.0664841577989994,3,1,0,0.011472001,1,13,1,1,50.80125
2,0.07522905994396585,3,1,0,0.038685176,1,13,1,1,79.325
1,-0.47782865199402796,8,0,2,0.114565093,1,3,1,0,12.56
1,1.4298095382279923,1,2,0,0.101747034,1,3,1,0,3.692
1,-1.5891628685030474,8,0,2,0.045308131,1,4,0,0,8.786000000000001
0,-1.327318262393659,0,0,0,0.073480266,0,15,1,0,6.354
3,0.6836181253925879,5,1,0,0.09147267,0,11,2,0,0.0
1,-0.5055151143817652,1,2,0,0.022047313,1,4,1,0,7.682
1,-0.26651871498990753,8,0,2,0.071371458,0,8,2,0,0.0
1,-0.8988080599356361,2,0,1,0.040187877,0,11,2,1,0.0
1,-0.4655427443370995,1,2,0,0.099991245,1,5,1,0,9.6
1,-0.6726443902229176,2,0,1,0.152918384,0,2,1,1,65.10000000000001
1,-0.0008879259898879923,1,2,0,0.03467086,1,3,1,0,15.4
1,-0.5283633210992961,1,2,0,0.016197216,0,8,2,0,0.0
1,-1.588657617745683,8,0,2,0.05629192,1,5,1,0,8.8
0,0.3045905192602574,4,0,2,0.145951533,1,9,2,0,0.0
0,0.3269750464852702,4,0,2,0.102295904,1,6,1,0,7.897500000000001
1,0.24820709297005386,7,0,1,0.050065211,1,4,1,1,3.3511
1,-0.9866641315042075,1,2,0,0.104421237,1,3,1,0,7.6000000000000005
3,0.5367276599524508,5,1,0,0.121635591,1,6,1,0,10.790000000000001
1,0.10287395106685683,6,0,1,0.139426044,1,5,1,1,6.675
0,0.8443102507617477,4,0,2,0.158562708,1,9,2,0,0.0
2,-0.30964730337330004,3,1,0,0.113123893,0,14,0,1,4.5135
1,-0.4400019987733601,8,0,2,0.067154053,1,9,2,0,0.0
1,0.686774343731315,6,0,1,0.021569566,0,12,1,1,15.136800000000001
1,0.3749003192740225,9,1,2,0.011557563,1,4,0,0,5.566
2,0.6053138513698896,3,1,0,0.037383778,0,14,0,1,8.007
1,-0.6114227082625078,8,0,2,0.056465714,0,1,1,0,52.125
1,-0.7035286422142282,6,0,1,0.039484739,1,13,1,1,39.87625
3,0.08907229113783457,5,1,0,0.027812304,1,13,1,0,34.55625
1,-0.420310010394556,8,0,2,0.049067877,1,13,1,0,83.60000000000001
1,-0.9520352678871127,6,0,1,0.058725131,0,8,2,1,0.0
3,-0.842929884402797,5,1,0,0.11547881675,1,4,0,0,8.096000000000002
1,-0.42089840368161346,6,0,1,0.044974051,1,6,1,1,6.62675
1,0.005466081952412135,1,2,0,0.05190268,1,9,2,0,0.0
0,-0.34957810215311924,4,0,2,0.009714595,1,5,1,0,3.965
1,0.6005587382293764,9,1,2,0.149598628,1,13,1,0,63.4125
1,0.2338170397539741,6,0,1,0.049954435,1,4,1,1,3.3511
0,-0.8392268440418592,4,0,2,0.045105407,0,10,1,0,26.455
1,-0.6699518513767091,6,0,1,0.037574137,0,8,2,1,0.0
1,-1.392831378002064,7,0,1,0.054751689,0,8,2,1,0.0
1,0.7011643969473942,8,0,2,0.031095246,1,13,1,0,40.99250000000001
1,0.9183646624012969,8,0,2,0.007279889,0,10,1,0,16.159
2,-0.4586419143725884,3,1,0,0.076431919,0,10,1,1,25.168
1,0.8459091455635342,1,2,0,0.027058066,0,10,1,0,27.5275
1,-0.266013464232543,6,0,1,0.107815734,1,5,1,1,2.9925
1,0.6500413345550689,8,0,2,0.023322478,1,4,1,0,5.221
2,1.692747788381803,3,1,0,0.021512619,1,9,2,1,0.0
1,-0.26807603852684764,2,0,1,0.113302223,0,14,0,1,4.5135
1,0.6484840110181288,6,0,1,0.03722507,0,14,0,1,8.007
0,-0.36767119573013657,4,0,2,0.127599399,1,13,1,0,46.550000000000004
2,-0.47193832354424614,3,1,0,0.128937661,1,6,1,1,11.115000000000002
1,-0.8669133064295964,8,0,2,0.12888573,0,1,1,0,41.875
0,-1.0398913394556841,4,0,2,0.0708009757993644,1,5,1,0,7.8
1,-1.619500298472147,8,0,2,0.019372253,0,7,0,0,29.125
1,-0.6609053045882004,1,2,0,0.07155058439999999,1,3,1,0,12.96
1,-1.7079031920629295,8,0,2,0.111274591,0,0,1,0,17.22
